Blue Sky	1994
La Cara Del Angel	1999
Quo Vadis, Baby?	2005
The Duchess and the Dirtwater Fox	1976
Infested	2002
Boca	1994
Bollywood	1994
Rebel Run	1998
The Eagle Has Landed	1977
Eat My Dust!	1976
Echoes of a Summer	1976
Boy Meets Girl	1994
Brainscan	1994
Two Thousand and None	2000
Lake Placid	1999
A Brilliant Disguise	1994
Universal Soldier	1971
Emanuelle e Francoise: Le Sorelline	1976
Long Hello and Short Goodbye	1999
Embryo	1976
AntiTrust	2001
Wirey Spindell	2000
Emanuelle on Taboo Island	1976
The Browning Version	1994
Bullets Over Broadway	1994
The Asylum	2000
The Enforcer	1976
Eraserhead	1977
A Business Affair	1995
Into the Arms of Strangers: Stories of the Kindertransport	2000
C'etait le 12 du 12 et Chili avait les blues	1994
Gli Esecutori	1976
Best in Show	2000
C.I.A. II: Target Alexa	1994
Seven and a Match	2001
Cabin Boy	1994
Cache-Cash	1994
The River	2001
Camilla	1994
Camp Nowhere	1994
Virtual Encounters 2	1998
In the Cut	2003
Canadian Bacon	1995
Cancion de Cuna	1994
Captives	1994
American Beauty	1999
Car 54, Where Are You?	1994
Message in a Bottle	1999
Fallen Knight	1998
Modulations	1998
Caro Diario	1994
Caroline at Midnight	1994
Casa de Lava	1994
Large	2001
Naked Lies	1998
Twentynine Palms	2004
No Ordinary Love	1995
Thicker Than Water	1999
The Tigger Movie	2000
Kikujiro	2000
Impromptu	1991
The Indian Runner	1991
Inner Sanctum	1991
Horas de Luz	2004
Iron Maze	1991
Hi-Life	1998
The Effects of Magic	2000
Isabelle Eberhardt	1991
J'embrasse Pas	1991
Jacquot de Nantes	1991
The Exotic Time Machine	1997
Driven	2001
Suspended Animation	2003
Johnny Stecchino	1992
Julia Has Two Lovers	1991
Ghost World	2001
Jungle Fever	1991
K2	1992
Based on a True Story	2005
Wedding Daze	2004
Bubble	2006
Happy, Texas	1999
Judgment	2001
Picking Up the Pieces	2000
The New Guy	2002
Siam Sunset	1999
Being Light	2001
Sunset Strip	2000
You Stupid Man	2002
Zigzag	2001
Pride and Prejudice	2003
Because of You	1952
Beauties of the Night	1952
Black Cobra	1976
Deep Evil	2004
Elvis	2005
Family Plot	1976
Fighting Mad	1976
Looking for Comedy in the Muslim World	2006
The First Nudie Musical	1977
The Smurfs and the Magic Flute	1983
I Wish I Had a Wife	2001
Charlie's Ghost Story	1994
The Chase	1994
Chasers	1994
Chasing the Deer	1994
The Food of the Gods	1976
Forever Young, Forever Free	1975
Love Camp	1981
Rudraksh	2003
Naked Killer	1992
Children of the Corn III: Urban Harvest	1995
China Moon	1994
No Quarto Da Vanda	2000
From Noon Till Three	1976
The Front	1976
Futureworld	1976
The Saddest Music in the World	2004
Chungking Express	1994
Gable and Lombard	1976
Gator	1976
Timecode	2000
Chushingura Gaiden Yotsuya Kaidan	1994
Beyond the Law	1968
City Slickers II: The Legend of Curly's Gold	1994
Castle in the Air	1952
Clean Slate	1994
Clear and Present Danger	1994
The Client	1994
Clifford	1994
Closing Numbers	1993
All Over the Guy	2001
Original Sin	2001
Goodbye, Norma Jean	1976
The Great Scout and Cathouse Thursday	1976
The Great Smokey Roadblock	1978
The Black Gestapo	1975
Cobb	1994
Colonel Chabert	1994
Color of Night	1994
Grizzly	1976
The Gumball Rally	1976
Gus	1976
Coming Out Under Fire	1994
Con Gli Occhi Chiusi	1995
Boy Meets Girl	1998
Crazy/Beautiful	2001
Love & Basketball	2000
The Cool Surface	1993
See the Sea	1998
Cops and Robbersons	1994
When Brendan Met Trudy	2001
Corrina, Corrina	1994
Costa Brava	1995
Mambo Cafe	1999
The Family Man	2000
Country Life	1995
The Cowboy Way	1994
Red Planet	2000
Inch'Allah Dimanche	2001
The Brothers	2001
Trapped	2002
25 Watts	2001
Kickboxer 2: The Road Back	1991
Killer Tomatoes Eat France	1991
King Ralph	1991
The King of the Kickboxers	1990
Flyboys	2006
Road Games	1981
A Kiss Before Dying	1991
Rollover	1981
S.O.B.	1981
The Hills Have Eyes	2006
Inside Man	2006
Une Pour Toutes	2000
Vengo	2001
Saturday the 14th	1981
Savage Harvest	1981
L.A. Story	1991
Mystery Men	1999
Second Hand Hearts	1981
The Secret Policeman's Ball	1981
Allegro	2005
The Last Boy Scout	1991
Last Breath	1998
Journey to the End of the Night	2006
Concrete War	1991
The Last Island	1990
Look @ Me	2005
Late for Dinner	1991
Legal Tender	1991
Shock Treatment	1981
Lena's Holiday	1991
Let Him Have It	1991
Silence of the North	1981
Liebestraum	1991
Absolument Fabuleux	2001
White Wolves III: Cry of the White Wolf	1998
Crocodile 2: Death Swamp	2001
Cursed	2005
Smash Palace	1981
Smokey Bites the Dust	1981
So Fine	1981
9 Dead Gay Guys	2003
The Score	2001
Arachnid	2001
The Lizzie McGuire Movie	2003
Bad Karma	2002
Plaster Caster	2001
The Clown	1952
Rage: 20 Years of Punk Rock West Coast Style	2001
Kangaroo Jack	2003
Harlan County, U.S.A.	1976
Harry and Walter Go to New York	1976
Eternal Blood	2002
Jeanne and the Perfect Guy	1999
Hollywood Boulevard	1976
Criminal Passion	1994
Crooklyn	1994
The Crow	1994
Crumb	1994
Cure	2001
Cyborg Cop	1993
Lautrec	1998
Lebensborn	1996
Human Tornado	1976
Hugo the Hippo	1976
I Will, I Will...For Now	1976
D2: The Mighty Ducks	1994
Dallas Doll	1994
Dance Me Outside	1994
Life	1999
Slam	1998
Idealist	1976
The Great Happiness Space: Tale of an Osaka Love Thief	2006
Dangerous Indiscretion	1994
Dangerous Touch	1993
Love Kills	1999
The Incredible Sarah	1976
Madeline	1998
Suspicious Minds	1997
Intimate Games	1976
Corky Romano	2001
There's No Fish Food in Heaven	2000
Too Tired To Die	2001
Cross of Iron	1977
Sixty Six	2008
Dead Funny	1995
Dead on Sight	1994
This Film Is Not Yet Rated	2006
The Deep End	2001
Training Day	2001
Death Machine	1995
Death Match	1994
Death Wish V: The Face of Death	1994
Death and the Maiden	1994
Transylvania	2006
True Crime	1999
True Friends	1998
A Sunday in Kigali	2006
Decadence	1994
Derby	1971
Du Poil Sous Les Roses	2001
Double Whammy	2001
G.I. Jesus	2007
The Art of Woo	2001
Ghosts of Cité Soleil	2007
Cemetery Man	1996
Ash Wednesday	2002
Demon Keeper	1994
Varsity Blues	1999
The Other Side of Heaven	2002
Bruce Almighty	2003
The Banger Sisters	2002
Bawandar	2001
Freunde	2000
Better Luck Tomorrow	2003
Balls of Fury	2007
Bad Company	2002
Life Stinks	1991
Light Sleeper	1992
Pulse	2006
Libel	1959
The Hard Word	2003
Sunday	2002
The Linguini Incident	1992
Listen Up: The Lives of Quincy Jones	1990
Little Man Tate	1991
Little Noises	1992
A Little Stiff	1991
Lonelyhearts	1958
Between	2005
Some Kind of Hero	1982
London Kills Me	1992
Requiem	2006
Lonely Hearts	1991
Yolngu Boy	2001
Southern Comfort	1981
Sphinx	1981
St. Helens	1981
Real Women Have Curves	2002
She's the Man	2006
The Facts of Murder	1960
The Book of Revelation	2006
Love Crimes	1992
Love Potion No. 9	1992
Love-Moi	1991
The Man Who Could Cheat Death	1959
The Man Who Understood Women	1959
Carlton-Browne of the F.O.	1959
The Man in the Net	1959
Stripes	1981
Student Bodies	1981
Lunatics: A Love Story	1991
Lune Froide	1989
Two if by Sea	1996
Tykho Moon	1997
Marie-Octobre	1959
The Skulls	2000
Candy	2006
Madame Bovary	1991
Premeditated Murder	1996
Un Air de Famille	1996
Curse of the Puppet Master	1998
Middle of the Night	1959
Set Me Free	2000
Madonna: Truth or Dare	1991
A Self-Made Hero	1996
Let's Go to Prison	2006
Uncle Sam	1998
Striking Poses	1999
Take This Job and Shove It	1981
Tanya's Island	1981
Pourquoi pas Moi?	1998
Taps	1981
The Man in the Moon	1991
The Mouse That Roared	1959
October Sky	1999
Tattoo	1981
Manta Der Film	1991
Manta, Manta	1991
Unforgettable	1996
Unhook the Stars	1996
Die Spalte	1995
Summer Palace	2008
They All Laughed	1981
After the Truth	1999
The Mouse	1997
Amazon Warrior	1998
Thief	1981
This Is Elvis	1981
Slogans	2001
Spy Kids	2001
A Very Brady Sequel	1996
Vice Girls	1995
Victim of Desire	1995
Along the Way	2000
Straight Into Darkness	2006
Nuyorican Dream	2000
Tainted Love	1996
J.D.'s Revenge	1976
Jackson County Jail	1976
Jonah Who Will Be 25 in the Year 2000	1976
Keep It Up Downstairs	1976
The Killer Inside Me	1975
The Killing of a Chinese Bookie	1976
King Kong	1976
Deluxe Combo Platter	2004
Dinosaur Island	1993
Direct Hit	1994
Boy Culture	2007
Disclosure	1994
Chicken Tikka Masala	2005
Las Vegas Lady	1976
The Last Hard Men	1976
The Last Tycoon	1976
Dolores Claiborne	1995
Don't Do It	1994
Dark Remains	2005
Eragon	2006
Leadbelly	1976
Double Happiness	1994
Mirror Image	1991
Wrestling with Alligators	1998
The Life and Times of Grizzly Adams	1974
Lifeguard	1976
Dragonworld	1994
Dream Lover	1994
Dream a Little Dream 2	1994
The Grudge 2	2006
Harsh Times	2006
Plain Dirty	2002
Drop Squad	1994
Drop Zone	1994
Journey From the Fall	2007
H.G. Wells' 'War of the Worlds'	2005
Carnage	2003
Raven	1997
Dumb and Dumber	1994
The Ballad of Ramblin' Jack	2000
Little Miss Sunshine	2006
Rocky Balboa	2006
Running Out of Time	1994
The New Adventures of Pinocchio	1999
Better Than Sex	2001
Blind Heat	2000
Minotaur	1994
Special	2008
Born Romantic	2001
Nico and Dani	2000
Pirates of the Caribbean: At World's End	2007
RV	2006
Copying Beethoven	2006
Nafas-e ameegh	2003
Constellation	2007
Totally Baked: A Pot-u-mentary	2007
Late Night Shopping	2001
Legally Blonde	2001
Dallas 362	2005
Never So Few	1959
Never Steal Anything Small	1959
Mr. Deeds	2002
The Marrying Man	1991
Masala	1991
The Secret Laughter of Women	1997
Ticket to Heaven	1981
McBain	1991
Mediterraneo	1992
Meeting Venus	1991
At First Sight	1999
Active Stealth	1999
North by Northwest	1959
Flame over India	1959
Disaster! The Movie	2005
Men of Respect	1991
Tout Feu, Tout Flamme	1981
The Nun's Story	1959
Odds Against Tomorrow	1959
On the Beach	1959
Amélie	2001
A Midnight Clear	1992
Milena	1990
Mima	1991
Operation Amsterdam	1959
Operation Petticoat	1959
Black Orpheus	1959
Manslaughter	2005
True Confessions	1981
The Miracle	1991
Mirror Images	1991
Missing Pieces	1992
Mississippi Masala	1992
Mister Johnson	1991
V? Dove Ti Porta Il Cuore	1997
Um Copo de Colera	1998
Mobsters	1991
Montreal Sextet	1991
Mortal Thoughts	1991
Waiting for Guffman	1996
The War at Home	1996
Belfast, Maine	2000
Under the Rainbow	1981
The Watermelon Woman	1997
Urban Legends: Final Cut	2000
Pillow Talk	1959
To Walk With Lions	1999
Shaft	2000
An Unsuitable Job for a Woman	1982
Utilities	1983
Porgy and Bess	1959
Pork Chop Hill	1959
Werewolf	1996
Life Is to Whistle	1998
Sleepy Hollow	1999
My Girl	1991
My Heroes Have Always Been Cowboys	1991
My Own Private Idaho	1991
When We Were Kings	1996
Where Truth Lies	1996
The 400 Blows	1959
Vernon, Florida	1981
Victory	1981
Summer of Sam	1999
Where's Marlowe?	1998
White Squall	1996
White Tiger	1995
A Wake in Providence	2005
Visiting Hours	1982
The Whole Wide World	1997
The Whole of the Moon	1997
Visible Secret	2001
Wildly Available	1997
The Wind in the Willows	1996
Wish Upon a Star	1996
Workaholic	1996
High Crimes	2002
Linda Lovelace for President	1975
Lipstick	1976
The Little Girl Who Lives Down the Lane	1977
The Tenant	1976
Just Friends	2005
Land of the Blind	2006
Lumiere	1976
Material Girls	2006
The Namesake	2007
Mad Dog Morgan	1976
Eclipse	1994
Ed Wood	1994
Heaven & Hell On Earth	2006
Mado	1976
Man Friday	1975
Nelly	2004
The Thirteenth Floor	1999
Night Watch	2005
Elles N'Oublient Jamais	1994
Fearless Tiger	1994
Marathon Man	1976
Jake's Closet	2008
Angel Dust	1994
Ernest Goes to School	1994
Mary, Mary, Bloody Mary	1975
Massacre at Central High	1976
Mastermind	1976
Erotique	1994
Maitresse	1976
Mean Johnny Barrows	1976
Free Tibet	1998
Exit to Eden	1994
Exotica	1994
Holy Lola	2004
The Message	1996
Midway	1976
Dog Soldiers	2002
The Last Ride	1994
Brown's Requiem	1998
Farinelli	1994
Fast Getaway II	1994
Fatal Pursuit	1994
Faust	1994
The Favor	1994
A Feast at Midnight	1994
Federal Hill	1994
Princess	2006
Femme Fontaine: Killer Babe for the CIA	1995
The Passenger	2005
A Crack in the Floor	2000
Amen	2003
Forces of Nature	1999
Femme Fatale	2002
Beautiful Ohio	2006
The First $20 Million Is Always the Hardest	2002
Disco Pigs	2001
The King's Guard	2000
Maximum Velocity	2003
Mystery Date	1991
Dora-Heita	2000
Garage Days	2003
Naked Lunch	1991
Naked Obsession	1991
Necessary Roughness	1991
Enduring Love	2004
The Remarkable Mr. Pennypacker	1959
Return of the Fly	1959
New Jack City	1991
Ride Lonesome	1959
Rio Bravo	1959
Room at the Top	1959
Wacko	1983
Night of the Warrior	1991
Night on Earth	1992
Trick	1999
Trixie	2000
Whose Life Is It Anyway?	1981
No Secrets	1991
No Telling	1991
Sapphire	1959
The Savage Innocents	1960
Say One for Me	1959
The Scapegoat	1959
Wolfen	1981
The Woman Inside	1981
Not Without My Daughter	1991
Nothing but Trouble	1991
Nudist Colony of the Dead	1980
Nuit et Jour	1991
Gray Matters	2007
Obecna Skola	1991
The Object of Beauty	1991
Off and Running	1990
Air America	1990
The Shaggy Dog	1959
Illtown	1996
Zoot Suit	1981
Zorro, the Gay Blade	1981
Olivier, Olivier	1992
All the Vermeers in New York	1990
? toute vitesse	1996
Almost an Angel	1990
Extasis	1997
All This and World War II	1976
Apocalypto	2006
Once Around	1991
One Good Cop	1991
The White River Kid	1999
Only the Lonely	1991
The Ambulance	1990
Solomon and Sheba	1959
Some Like It Hot	1959
The Sound and the Fury	1959
Angel Town	1990
The Jolly Boys' Last Stand	2000
Angels of the City	1989
Death Defying Acts	2008
Aux Yeux du Monde	1991
Avalon	1990
Awakenings	1990
Back to Back	1990
Mikey and Nicky	1976
The Missouri Breaks	1976
Backstreet Dreams	1990
Bad Influence	1990
Bad Jim	1990
Mr. Klein	1976
Secret Things	2004
Limelight	1953
After Sex	1997
Moving Violation	1976
Murder by Death	1976
The Road to Wellville	1994
The Puppet Masters	1994
Mustang Country	1976
Fleshtone	1994
El Vuelo De La Paloma	1989
Flinch	1994
The Flintstones	1994
Floundering	1994
Macao	1952
Nashville Girl	1976
Roll Bounce	2005
Network	1976
The Force	1994
Foreign Student	1994
The Next Man	1976
Next Stop, Greenwich Village	1976
Nickelodeon	1976
No Deposit, No Return	1976
Forrest Gump	1994
Four Weddings and a Funeral	1993
Halloween: Resurrection	2002
Manon of the Spring	1988
Freaked	1993
Stone Reader	2003
Norman...Is That You?	1976
Knuckle Sandwich	2004
Gideon	1998
Hey Happy!	2002
Fresh	1994
S.F.W.	1994
Fun	1994
Funny Man	1994
Safe Passage	1994
Night at the Golden Eagle	2002
Salto al Vac?o	1995
Obsession	1976
Ode to Billy Joe	1976
Slavoj Zizek: The Reality of the Virtual	2006
Gosford Park	2002
The Way We Laughed	2001
Way Off Broadway	2004
The Santa Clause	1994
Driving Force	1988
Out of the Black	2001
PTU: Police Tactical Unit	2003
Savage Land	1994
Madison	2005
Spirit Trap	2005
Scanner Cop	1994
The Getaway	1994
Getting Even With Dad	1994
Getting In	1994
Ghoulies IV	1994
I, A Man	1967
A Gift from Heaven	1994
The Filth and the Fury	2000
Scorned	1994
The Scout	1994
Season of Change	1994
Living in Fear	2001
Cr?nica de una Fuga	2007
Intacto	2002
Igby Goes Down	2002
Hum Saath Saath Hain	1999
Road	2002
Rat Race	2001
Iris	2001
Refugee	2000
Oscar	1991
The Gold Cup	2000
Other People's Money	1991
The Story on Page One	1959
On Edge	2001
Keep The River On Your Right: A Modern Cannibal Tale	2001
Out for Justice	1991
Out of the Rain	1990
The Ox	1992
Destiny of Man	1959
Suddenly, Last Summer	1959
Happy Hell Night	1991
Pappa Ante Portas	1991
A Summer Place	1959
Season of Passion	1960
Paradise	1991
Tarzan's Greatest Adventure	1959
The Gamble	1988
Ten Seconds to Hell	1959
Terror Is a Man	1959
Goliath and the Barbarians	1959
The Cat's Meow	2002
That Kind of Woman	1959
The Perfect Weapon	1991
Dead Man on Campus	1998
These Thousand Hills	1959
They Came to Cordura	1959
Third Man on the Mountain	1959
This Earth Is Mine	1959
Thunder in the Sun	1959
Night Call Nurses	1972
Night of the Lepus	1972
The Nightcomers	1971
James Dean: Forever Young	2005
Kill Your Darlings	2006
The Missionary	1981
3 Days of Rain	2005
Tiger Bay	1959
The Tingler	1959
Don't Torture a Duckling	1972
Pizza Man	1991
Basket Case 2	1990
A Touch of Larceny	1959
The Trap	1959
Nothing but the Night	1972
Nous Ne Vieillirons Pas Ensemble	1972
The Blood Spattered Bride	1972
Point Break	1991
Bedroom Eyes II	1989
Stardom	2000
Now You See Him, Now You Don't	1972
Nybyggarna	1972
Oh! Calcutta!	1971
Popcorn	1991
The Pope Must Die(t)	1991
Berkeley in the Sixties	1990
Best of the Martial Arts Films	1989
Bethune: The Making of a Hero	1990
Floating Weeds	1959
Betsy's Wedding	1990
Up Periscope	1959
Baron Blood	1972
Big Bad John	1990
The Other	1972
Our Miss Fred	1972
Black Rainbow	1989
Payday	1973
Saving Shiloh	2006
Blood Salvage	1990
Morlang	2004
Men Cry Bullets	1999
The Strange Case of Dr. Jekyll and Mr. Hyde	2006
Blue Steel	1990
Body Chemistry	1990
The Bonfire of the Vanities	1990
Border Shootout	1990
Pete 'n' Tillie	1972
The Pigkeeper's Daughter	1973
Pink Flamingos	1972
Play It Again, Sam	1972
Play It as It Lays	1972
Buddy's Song	1991
The Sisterhood of the Traveling Pants	2005
Buster's Bedroom	1990
Suspect Zero	2004
Mutiny	1952
State Property 2	2005
The Naked Spur	1953
Second Best	1994
Secret Games 3	1995
A Gnome Named Gnorm	1994
Go Fish	1994
Golden Gate	1994
The Secret of Roan Inish	1994
Pamela Principle 2: Seduce Me	1994
Men Without Jobs	2004
A Good Man in Africa	1994
Separate Lives	1995
Serial Mom	1994
The Great Bikini Off-Road Adventure	1994
A Great Day in Harlem	1994
Greedy	1994
The Seventh Floor	1994
Beauty in Trouble	2008
Sexual Intent	1994
Sexual Malice	1993
Sexual Outlaws	1994
Dead Tired	1994
Guantanamera	1995
Family Tree	2000
The Shadow	1994
Miriam	2007
Guardian Angel	1994
Livvakterna	2001
Guarding Tess	1994
Maelstrom	2000
Herbie Hancock: Possibilities	2006
Gunmen	1994
Gypsy Angels	1989
See Spot Run	2001
Redemption	2003
The Mission	1999
Wah-Wah	2006
Sepet	2004
Getting to Know You	1999
Shopping	1994
Shrunken Heads	1994
Poppoya	1999
Hard Vice	1994
Hollywood Safari	1997
Midnight Dancers	1994
Sicario	1994
Gun Shy	2000
Silent Fall	1994
Hamlet	2000
Psycho Beach Party	2000
Nina Hagen = Punk + Glory	1999
Atlético San Pancho	2001
Silk Degrees	1994
The Haunting	1999
A Simple Twist of Fate	1994
Styx	2001
Sin Remitente	1994
Sioux City	1994
The Three Burials of Melquiades Estrada	2005
21 Grams	2003
Josie and the Pussycats	2001
Liberty Stands Still	2002
Guys and Balls	2006
Layer Cake	2005
Turn of Faith	2001
Unfaithful	2002
Save the Last Dance	2001
Prayer of the Rollerboys	1991
Primal Force	1999
Death to Smoochy	2002
The Prince of Tides	1991
Problem Child 2	1991
A Man Apart	2003
Gone in 60 Seconds	2000
The Republic of Love	2003
Return of the Dragon	1974
10 Violent Women	1982
Prospero's Books	1991
Puppet Master III: Toulon's Revenge	1991
Pure Luck	1991
Anne B. Real	2003
The Original Kings of Comedy	2000
Come Dance with Me	1960
48 Hrs.	1982
Kasbah	2000
Catfish in Black Bean Sauce	2000
Abuse	1982
Pyrates	1990
Broken Flowers	2005
Art of Revenge	2003
Duplex	2003
Ademloos	1982
Queen of Diamonds	1991
Queens Logic	1991
Quigley Down Under	1990
The Chronicles of Riddick	2004
A Rage in Harlem	1991
Eight Miles High!	2008
Westbound	1959
The Wild and the Innocent	1959
Airplane II: The Sequel	1982
The Rain Killer	1990
Rambling Rose	1991
The Rapture	1991
Woman Obsessed	1959
The Wonderful Country	1959
The World, the Flesh and the Devil	1959
The Wreck of the Mary Deare	1959
Yellowstone Kelly	1959
Pocket Money	1972
Who Gets to Call It Art?	2006
Alley Cat	1985
Alone in the Dark	1982
Raw Nerve	1991
WTC View	2005
American Taboo	1984
Amici Miei, Atto 2	1982
The Refrigerator	1991
Regarding Henry	1991
The Young Land	1959
The Young Philadelphians	1959
Portnoy's Complaint	1972
The Poseidon Adventure	1972
Amityville II: The Possession	1982
Android	1983
